data\ca\155035\1162066\587512822.html,OTL Gouverneur Sherbrooke,"""Stayed there while visiting Bishops University.  The hotel is downtown but close enough to the university.  Beautiful location on the river.  Comes with breakfast.  Clean, remodelef and pleasant staff. Free parking. ",4,positive,"June 14, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\587607226.html,OTL Gouverneur Sherbrooke,"""This is definitely top ranking in value for money. All important included (Wifi, water, good coffee). Breakfast impeccable. Rooms are very practical and clean. People very friendly and professional! Best place I\u2019ve been in 2018!",5,positive,"June 15, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\588560967.html,OTL Gouverneur Sherbrooke,"""Close to the highway, close to shops and restaurants (the restaurant attached to the hotel is incredible as well!). The entire staff is bilingual, friendly, helpful! The rooms are extremely clean and comfortable.",5,positive,"June 18, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\591621155.html,OTL Gouverneur Sherbrooke,"""The hotel is clean, and the staff is warm and welcoming.  Good facilities and attached spa.  Close to highway exit.  Low noise. Complimentary breakfast offers good choices.  Modern technology connections in bedroom.  The attached restaurant is high end.",5,positive,"June 29, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\591971480.html,OTL Gouverneur Sherbrooke,"""I discovered the OTL in Sherbrooke while searching for accommodation in the region.  The price was certainly right and the photos looked amazing.  Even though I had never heard of OTL, I decided to give it a try.\n\nWhat a hotel!\n\nHaving stayed in many Marriott, Westin, Starwood and other higher end chains, as well as some five star properties all over North America, I can say that OTL Sherbrooke stands up superbly to the competition.\n\nThe entire hotel is sparkling clean and looks like it just opened yesterday.  How they keep all that white marble everywhere in the lobby and main floors so shiny clean at all times is beyond me\u2014- again sparkling.\n\nThe rooms?  Modern, spotless, bright floor to ceiling windows, all the amenities right down to iPad, Nespresso coffee maker, wine glasses, real hangers, bathrobe & slippers....and a chocolate on the nightstand for each guest.  Electrical outlets and USB connections aplenty\u2014- everywhere.  Excellent wi-fi!\n\nThe beds?  Total bliss\u2014- comfortable, loads of pillows (even a full body pillow), cozy sheets and duvet.\n\nThe bathrooms?  Think \u201Cmarble & mirrors\u201D\u2014- every possible convenience, especially the heavenly shower (rainfall and wand).  The towels (including bath sheets) are so wonderful I was tempted to steal them (I didn\u2019t!)\u2014 but you can buy them at the hotel itself.\n\nThe fitness area?  Beautifully appointed, bright and very well maintained.\n\nThe complimentary breakfast?  Amazing\u2014- great coffee (Starbucks) and a superb selection of hot and cold dishes, including a chef who will cook your omelet to order.  The three attendants who cleared tables were excellent\u2014- unobtrusive and yet extremely efficient.  Special mention: real china and cutlery!  Such a welcome change from paper plates and plastic cutlery at so many other hotels.\n\nI didn\u2019t eat at the attached restaurant, use the spa or the business centre but based on the rest of the hotel, they should be top notch.\n\nCheck-in and check-out were both a breeze\u2014 friendly and efficient.  All in all an excellent stay in an excellent hotel.  Now.......when is OTL going to open in other cities??  Can\u2019t wait.",5,positive,"June 30, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\592463277.html,OTL Gouverneur Sherbrooke,"""All aspects of our stay at OTL Gouverneur Sherbrooke were excellent. We arrived around 5:00 PM and the staff was welcoming, informative and pleasant. The room was quite clean with modern style furnishings.....plenty of large sized towels, etc. Although we did not eat there, there is a surf and turf restaurant on the premises that looked appealing. I used the fitness center the next morning and it contains as much equipment as a normal sized health club. I would definitely stay there again.",5,positive,"July 2, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\592762177.html,OTL Gouverneur Sherbrooke,"""Great hotel with contemporary appeal. Staff friendly and helpful. Restaurant was well appointed and meals very good and yet reasonable. Our server was great! Only concern was the music was quite loud so we sat on the patio to avoid it",5,positive,"July 3, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\595049327.html,OTL Gouverneur Sherbrooke,"""We had an amazing trip. Wish we could have stayed two nights. The hotel is clean. The staff is friendly and helpful. The rooms are perfectly clean, comfortable and luxurious. Even the smallest details have not been forgotten. Rooms contain a tablette for hotel and Internet use.The bathrooms have a very modern shower with a rain shower head on the ceiling. They even provide recharge wires for three different types of phones or computers. The included breakast buffet was clean, appetizing and delicious. A chef is on hand to make waffles and omlettes. All I can say is wow. Very affordable for the services.",5,positive,"July 10, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\598025414.html,OTL Gouverneur Sherbrooke,"""Newly renovated, modern hotel with all amenities. Easy accessible from highway and within walking distance to many restaurants. Downtown is only 10 minutes by car. I have enjoyed my stay in Sherbrooke very much. Walked to Lac des nation ns and watched the fireworks from the hotel gym.",5,positive,"July 20, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\598458178.html,OTL Gouverneur Sherbrooke,"""Excellent breakfast buffet included with stay, the best I can remember having at any hotel.  Lovely pool, quiet at 8am on Sunday.  Comfortable room (although our shower was too hot). Friendly staff. Gym well appointed. Modern hotel, neat features like \""self-serve\"" wine by the glass vending machines near the lobby!",4,positive,"July 22, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\599591459.html,OTL Gouverneur Sherbrooke,"""Was here for a family vacation with my mother and sister.  We had massage therapy with Danielle and a pedicure with Nancy.  Both are very professional and offered excellent services.  Catherine who  greeted us was friendly, professional and accommodating. I highly recommend booking as you check in.  The hotel is very clean and the breakfast is amazing as it\u2019s included with your stay.  Great place to spend time as a couple or with your family.  Thanks for your hospitality.",5,positive,"July 25, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\600299906.html,OTL Gouverneur Sherbrooke,"""Come on!! Why would anyone stay somewhere else.  Safe, clean, upscale but friendly.  The pool area is top notch as is the breakfast.  Rooms clean.  The beds were the best that we have slept on.  Towels and everything else QUALITY.  Front desk personnel was A+.",5,positive,"July 27, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\600825925.html,OTL Gouverneur Sherbrooke,"""This hotel was full of surprises - the included breakfast was outstanding. The beds were extremely comfortable with the best linens. The room was clean and fresh. Service was outstanding. Great location. ",5,positive,"July 29, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\604826904.html,OTL Gouverneur Sherbrooke,"""Where should I begin! OTL is an amazing Hotel! The services are amazing, the staff is truly incredible! They are very welcoming. The Paus spa is a TOTAL WOW factor, and the Director Nancy Paquet started this spa from scratch and created, I would say hands down one of the best spas ever! I did the body massgae along with a facail and was so so impressed! The outdoor spas fscilites are aslo incredible! Breakfest was fantastic! The restaurent BOEFISH is a 10 on 10! Amazingfood and again staff!",5,positive,"August 9, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\605107101.html,OTL Gouverneur Sherbrooke,"""This was a great place.  We rode our motorcycle from Montreal to meet a friend and spend a night in Sherbrooke.  The place has been fully renovated and has been reopened for about a year.  It has a very modern and contemporary feel.  The lobby is beautiful and has wall-to-wall windows.  I was able to park my bike under the roof just opposite the main door.  Rooms are comfortable with modern baths.  We had a room on the back side which was quiet.  Front side might have noise from the main boulevard.  Breakfast was included and amazing - full cooking service and buffet style. They took a $100 damage deposit at check-in which was a surprise.  Service was fully bilingual.  Would not hesitate going back here.",5,positive,"August 10, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\605632781.html,OTL Gouverneur Sherbrooke,"""Friendly staff.  Check-in took a little long due to volume but they provided complimentary drinks and breakfast.  Large pool and excellent modern gym.  Beds and rooms are modern and clean. Ceiling shower was great.",5,positive,"August 12, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\608460323.html,OTL Gouverneur Sherbrooke,"""At OTL Gouverneur  Sherbrooke you will be greeted with a super friendly staff who are rather efficient at getting you sorted and into your room very quickly. Their practical no nonsense approach actually works well.\nThe rooms are perfectly comfortable and well equipped with everything that you may want in a practical no nonsense hotel.\nThe breakfast was generous and with plenty of selections for every taste level.\nAsk for a room not facing the Main Street. Enjoy the spa and best of all the very friendly service offered by the hotel staff. Before leaving do give the gourmet steak house a try. You won't regret it!\n",5,positive,"August 20, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\608846396.html,OTL Gouverneur Sherbrooke,"""My wife and I stayed in the OTL Hotel two nights traveling south from Montreal to Boston. We arrived late and received a very warm welcome, the staff were excellent. The OTL Sherbrooke is a modern hotel, very comfortable and open for business about one year. All staff were enthusiastic and very friendly, the hotel also has a fabulous restaurant and a spa. We will definitely stay here again.",5,positive,"August 21, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\616470039.html,OTL Gouverneur Sherbrooke,"""All around enjoyable stay. Opted for a premium room and well worth it. Had advanced technology (I-Pad, additional device outlets) and spa-like shower. Welcoming front desk staff during our entire stay. Had late check out after a long day which was very helpful (included in premium rate). Good location and easy, on site parking. Very convenient and loved the slippers too.",5,positive,"September 14, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\617819543.html,OTL Gouverneur Sherbrooke,"""Came to Sherbrooke for a two night stay and chose this hotel.  The accommodations were wonderful and the hotel beautiful.  The front desk and management were top rate and the breakfast selection terrific.  I would recommend this hotel to anyone visiting the Sherbrooke area.",5,positive,"September 18, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\618300512.html,OTL Gouverneur Sherbrooke,"""Room 228, 9 month old female cockapoo, service animal. Our stay with a dog was smooth, welcomed, and an adventure for Mocha, her first hotel stay, her first out of province ( Ontario ) round trip.\n\nThe new Highway 30, a bypass of Montreal, that has only been opened for approximately 2 years, shaved considerable time, yet the navigation system refused to acknowledge Highway 30.",5,positive,"September 20, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\621104186.html,OTL Gouverneur Sherbrooke,"""If the lobby, which features a business area with computers and printers, a Nespresso bar, a wine-by-the-glass dispenser are any indication of our stay, we may never leave.  The room is large, bright and very tech friendly -- I am writing this on the iPad they provided.  It said \""Welcome, Catherine\"" on the home screen!\nThey have me at \""Hello.\"" \nWill write another review when (if \uD83D\uDE09) we check out!",5,positive,"October 1, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\621171407.html,OTL Gouverneur Sherbrooke,"""This is a new hotel, great concept, all the amenities.\nEasy and convenient location, plenty of parking, wow lobby.  No valet or porter. Not that we need any but it would be more welcoming. Smallish rooms (not the best soundproofed walls) but comfortable. Perfect gym (it's all there). Good pool (saltwater, not sure). Free wifi is nice. Complete breakfast is also always nice. The staff for the breakfast area are really friendly. As for the bar\u002Fresto Boefish, it has great vibes and it literally also has great bones (tomahawks, 40 oz for 2? anyone?). That evening, the staff were newbies. So we will come another day for dinner...",4,positive,"October 1, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\629776669.html,OTL Gouverneur Sherbrooke,"""Wow!  Love this hotel!  Staff members are friendly and helpful.  Housekeeping serviced our room quite fast each day.  She cleaned and re-freshed our room as soon as we were done with breakfast.  And speaking of breakfast, it was heavenly!  There's made-to-order, cereals, fruits, Starbucks coffee just to name a few.  It'll fill you up until dinner.  Room was comfy - iPad clock, modern bathroom, mini-fridge, coffee maker, closet with bath robes & slippers. \n There's also a laundry room with LG 1-washer + LG 1-dryer (bring your own dryer sheets & laundry detergent).  Since our daughter goes to Bishop University, this is the hotel we'll be staying in the most.    ",5,positive,"October 30, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\632651465.html,OTL Gouverneur Sherbrooke,"""Located on the main street in Sherbrooke right by the highway. Quite modern look , very big rooms . Staff is very pleasant all over the hotel. Great breakfast buffet. They have a spa and pool. Restaurants near by. I would for sure go back",5,positive,"November 11, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\638825496.html,OTL Gouverneur Sherbrooke,"""I really enjoyed my stay here. It's new, modern and I liked the exercise facilities. The bed and room was very comfortable and the staff were exceptionally friendly and bilingual. Looking forward to visiting again, whether for work or pleasure.",5,positive,"December 11, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\639614798.html,OTL Gouverneur Sherbrooke,"""Very nice hotel with many details that are important. Staff was very friendly and nice. Room was great, heating floor in the bathroom, fog free mirror, nespresso coffer maker, ipad to order room service etc. Food from Boefish was great! My hotel for every trip in Sherbrooke!!",5,positive,"December 14, 2018",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\642840720.html,OTL Gouverneur Sherbrooke,"""Recently we stayed three nights at the OTL and were impressed from the moment we walked in the door. Very competent, friendly and knowledgeable staff. Thank you for all of your assistance Chelsey and Laurence. You pleasant demeanours added to our enjoyment. \nThe rooms are modern, very clean and completely up to date with all of our technology needs. The heated bathroom floor was a huge bonus.\nThe offerings at breakfast, which was included in the cost of our room, were extensive and delicious. We dined one evening at the OTL\u2019s steakhouse, Boefish. We were a group of seven and all 7 steaks arrived at our table at the same time and were perfectly cooked.\nI definitely recommend this hotel.",5,positive,"January 1, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\647219736.html,OTL Gouverneur Sherbrooke,"""Room rented on the 5th floor which is super quiet and comfortable.\nWe were there only for one night.  Wish we had been there longer.  King bed with a lot of pillows.  Heated floor in bathroom with a rainforest shower head.  Should you forget your plugin for for your iphone, there are various plugins for Apple, Samsung, etc.\nRegistration was quick and friendly.  Lobby is inviting.  There is a bar and a restaurant in the hotel.\nSomewhat expensive but worth the stay.  Will be back.",5,positive,"January 20, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\648967048.html,OTL Gouverneur Sherbrooke,"""So pleasantly surprised with this hotel. My colleagues were at the Delta up the road, a dump compared to this one. Staff were amazing, the rooms super comfortable with anything you needed. Nespresso coffee machine. Wine vending machines in the corridors. A salt water pool heated to 83 degrees. Two hot tubs at 103.   The bar was welcoming. The restaurant delicious, especially $1 oysters on Thursday night. \nAbsolutely would recommend.",5,positive,"January 29, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\656525439.html,OTL Gouverneur Sherbrooke,"""This is a fantastic hotel! The lobby is beautiful and inviting and the front desk staff are very nice and accommodating. The onsite spa is very handy, as well as the restaurant Boefish which is in the hotel. Morning breakfast has plenty of options as well as fresh made omelettes. The rooms have chargers and tablets, and everything is included such as the coffee and bottles of water. I enjoyed the rain head in the shower and the bed is very comfy. Very satisfied with my stay, have been before and will come back when in the area for business. ",5,positive,"March 5, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\657776457.html,OTL Gouverneur Sherbrooke,"""This is my 3rd visit to this hotel and I continue to be impressed!  It is immaculate, modern, and filled with lovely touches that I have not seen in any other hotel in its price range.  For example, there are many types of charging cables in the rooms, there is a dental floss dispenser (!!), there is a tablet in the room with full internet access, concentrator attachment on the hair dryer, etc.   There are also more standard touches like bathrobes and slippers, chocolates on the nightstand, etc.  It\u2019s often those small things that make a difference. \n\nThe free hot breakfast at this hotel is absolutely wonderful! Custom prepared omelets, fresh waffles, fresh berries.. everything you want, all beautifully presented.  This is the main reason we keep coming back.  \n\nThis hotel also has free parking, which is not the case at some of the more centrally-located hotels that shall remain nameless. \n\nThis was the first time though that I had a couple of problems. First, the temperature knob in the shower was jammed and I was in a rush to check out so I took an almost scalding shower.  I did report it though so hopefully they fixed it.  Second, the jets in the hot tubs in the pool area were not really working.  You could sit directly on front of one and feel barely a tickle.  It was the first time I used the hot tubs though so I am not sure if they consider that normal or not.\n\nBut despite these 2 small issues, I will most definitely come here again next time I am in town.",5,positive,"March 11, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\659052181.html,OTL Gouverneur Sherbrooke,"""Top service, nice and comfy room. Hot tubs and pool very nice and well maintained. Nordik spa, sauna and much more available for 20$\u002F day.  Very good breakfast with variety which was included. Would stay again.. without any doubt!",5,positive,"March 17, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\669899600.html,OTL Gouverneur Sherbrooke,"""This our third stay at the OTL, and it was another great stay. The rooms are generous and clean. The hot tub is plenty warm. Breakfast is wonderful. Staff are all so friendly.\n\nThis the stop I look forward to the most on our regular trip!",5,positive,"April 28, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\673984341.html,OTL Gouverneur Sherbrooke,"""Wonderful hotel with \""great\"" details.  For example, the quality of the blow drying, the hangers in the room, other little things like that.  Super clean.  Super comfortable.  Restaurant was great as well.  ",5,positive,"May 14, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\675571291.html,OTL Gouverneur Sherbrooke,"""We were here for 2 nights, purpose of our staying a relaxation weekend. The stuff was very helpful and cheerful. A big selection at the breakfast. The restaurant inside the hotel (not owned by the hotel) was of a great service and ambiance. The room was very big with everything you would need. Very modern and very clean. The pool and jacuzzis were very well maintained. Even if it's a 5 star, I would say that it's not so expensive, not cheap either. We recommend this place!",5,positive,"May 21, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\676536365.html,OTL Gouverneur Sherbrooke,"""When you first walk in, you think, this is just a nice hotel room, but then you start to notice the extra-special touches. \nThe nespresso machine, the power bars for your electronics-by the bed and at the desk and 2 telephones. We were in a premium room and long distance calls to all of North America were included. Then by the huge king bed, you have an iPad. You can use it to know what services this place has, order room service, etc.  Oh and robes and slippers in the room.\nThe jets in the shower are phenomenal also have a huge rain shower head and the bathroom floor is heated. Huge, soft towels and it's all quartz and marble.\nThere is also a self-serve wine distributor on the 1st and 2nd floor. We went for drinks at the Boefish bar and restaurant on the 2nd floor. Great fun ambiance with modern decor. \nThis place is also super clean and parking is free and easy. We asked for a late checkout and got it no problem. We are here now, haven't had breakfast yet. It is served until 11:00 on weekends. Supposed to be hot and cold with 3 chefs present. Looking forward to this.\nHonestly, I can't fault this place. The only area that could be enhanced would be the number of English television stations available. There are many but a few more specialty ones like the food network, Comedy Channel, and movie channels but with Netflix this isn't necessary. \nHighly recommend",5,positive,"May 26, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\684055098.html,OTL Gouverneur Sherbrooke,"""We were in Sherbrooke for Convocation at Bishop's University (20 mins drive) The hotel is modern, clean and the bilingual staffl very friendly and helpful. Our room was large with a marble bathroom, with lots of fluffy towels. The beds were exceedingly comfortable.;;;;;although maybe too many pillows!(a bit over the top! Bathrobes and complementary  slippers much appreciated. )Breakfast buffet( included in price of room) was amazing...nothing missing from choice,cooked breakfast , and continental. \nThe restaurant attached to hotel , The Boefish, is also very nice and I would have no hesitation to return or to recommend.\nI have just two small suggestions to make: The lobby is huge and light with very modern furniture and lighting. It would be an ideal place for big indoor plants, or flower arrangements which very strangely were lacking. \nIt is also a shame that there is no where to comfortably sit during the day apart from the lobby . We had to wait until the bar in the restaurant opened at 4pm.",5,positive,"June 24, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
data\ca\155035\1162066\689246533.html,OTL Gouverneur Sherbrooke,"""I recently stayed here for two nights for a family matter in Sherbrooke.  The hotel is modern, and newly renovated with a great fitness center and buffet breakfast in the morning.  The room was comfortable, clean and has a great shower with lots of different spray jets.  For a little town with few options in hotels, this was perfect for our family.  Nice service and reasonably price as well.  I recommend.",5,positive,"July 13, 2019",3131 King West Street,Sherbrooke,Quebec,J1L 1C8
